Operação,Tipo,No. Invoice,Incoterm,ID País Origem,País Origem,ID País Destino,Local Destino,ID Operador Logístico,Doc. Embarque (AWB / BL),Peso (kg),Volume (cbm),Tipo de serviço,Data da Coleta,Data da Entrega,Prazo Realizado,Prazo Contratado,Status Entrega,Cód. Exceção
Exportação,Marítimo,982574,FOB,BR,Brazil,US,Houston,1146,BL-376141,3295,14,STANDARD,"quinta-feira, 01 de junho de 2023","sexta-feira, 30 de junho de 2023",3,4,No Prazo,
Exportação,Aéreo,982200,CIF,BR,Brazil,DE,Berlin,4089,AWB-100754,3726,11,EXPRESS,"sexta-feira, 07 de julho de 2023","segunda-feira, 10 de julho de 2023",2,3,No Prazo,
Exportação,Aéreo,982488,CIF,BR,Brazil,CN,Tianjin,1147,AWB-294546,242,1,STANDARD,"sexta-feira, 14 de julho de 2023","quarta-feira, 19 de julho de 2023",3,5,No Prazo,
Exportação,Marítimo,982615,CIF,BR,Brazil,DE,Hamburg,1146,BL-481760,108667,338,STANDARD,"terça-feira, 14 de novembro de 2023","sábado, 23 de dezembro de 2023",1,2,No Prazo,
Exportação,Aéreo,982477,EXW,BR,Brazil,JP,Osaka,4089,AWB-166418,430,1,STANDARD,"quarta-feira, 14 de junho de 2023","terça-feira, 20 de junho de 2023",1,1,No Prazo,
Exportação,Marítimo,982276,EXW,BR,Brazil,AR,Mendoza,4089,BL-816412,324,1,STANDARD,"sábado, 08 de abril de 2023","domingo, 30 de abril de 2023",2,3,No Prazo,
Exportação,Marítimo,981898,CIF,BR,Brazil,CA,Vancouver,1147,BL-742818,1340,4,ECONOMY,"terça-feira, 10 de outubro de 2023","domingo, 05 de novembro de 2023",1,2,No Prazo,
Exportação,Aéreo,982161,CIF,BR,Brazil,DE,Frankfurt,1148,AWB-772036,22,1,STANDARD,"quinta-feira, 15 de junho de 2023","sábado, 17 de junho de 2023",7,5,Atraso,
Exportação,Marítimo,981841,FOB,BR,Brazil,CN,Guangzhou,1146,BL-648615,4040,13,ECONOMY,"domingo, 26 de fevereiro de 2023","quarta-feira, 29 de março de 2023",10,5,Atraso,E04
Exportação,Aéreo,982599,FOB,BR,Brazil,CN,Shanghai,4089,AWB-236078,307,1,STANDARD,"segunda-feira, 23 de janeiro de 2023","sábado, 28 de janeiro de 2023",3,5,No Prazo,
Exportação,Marítimo,981951,FOB,BR,Brazil,DE,Bremen,1147,BL-212255,3062,11,EXPRESS,"terça-feira, 17 de janeiro de 2023","quarta-feira, 08 de fevereiro de 2023",1,1,No Prazo,
Exportação,Aéreo,981847,FOB,BR,Brazil,AR,Mendoza,1146,AWB-133362,1724,5,STANDARD,"domingo, 09 de abril de 2023","quinta-feira, 13 de abril de 2023",8,6,Atraso,E05
Exportação,Marítimo,982603,CIF,BR,Brazil,DE,Berlin,1146,BL-507475,458,2,STANDARD,"sábado, 25 de novembro de 2023","segunda-feira, 18 de dezembro de 2023",1,2,No Prazo,
Exportação,Marítimo,982286,EXW,BR,Brazil,CA,Montreal,1147,BL-754280,513,1,STANDARD,"sexta-feira, 08 de setembro de 2023","quinta-feira, 28 de setembro de 2023",2,4,No Prazo,E02
Exportação,Aéreo,982124,FOB,BR,Brazil,AR,Rosario,4090,AWB-331444,700,2,STANDARD,"quinta-feira, 26 de janeiro de 2023","sábado, 28 de janeiro de 2023",3,5,No Prazo,
Exportação,Aéreo,981763,FOB,BR,Brazil,CN,Tianjin,1147,AWB-318877,131,1,STANDARD,"segunda-feira, 06 de fevereiro de 2023","quarta-feira, 08 de fevereiro de 2023",12,5,Atraso,
Exportação,Marítimo,982230,DDP,BR,Brazil,KR,Busan,1146,BL-939930,45,1,STANDARD,"sexta-feira, 10 de fevereiro de 2023","sábado, 18 de março de 2023",2,4,No Prazo,
Exportação,Aéreo,982323,CIF,BR,Brazil,AR,Buenos Aires,1148,AWB-879592,338,1,ECONOMY,"terça-feira, 04 de julho de 2023","domingo, 09 de julho de 2023",3,5,No Prazo,
Exportação,Marítimo,982566,FOB,BR,Brazil,CN,Shenzhen,1146,BL-842846,4281,12,STANDARD,"sábado, 08 de julho de 2023","terça-feira, 18 de julho de 2023",8,6,Atraso,
Exportação,Marítimo,982026,DDP,BR,Brazil,GB,London,4089,BL-654718,1488,6,EXPRESS,"domingo, 12 de novembro de 2023","quarta-feira, 20 de dezembro de 2023",2,2,No Prazo,
Exportação,Aéreo,982609,CIF,BR,Brazil,DE,Hamburg,1146,AWB-418667,312,1,STANDARD,"segunda-feira, 06 de fevereiro de 2023","terça-feira, 14 de fevereiro de 2023",2,4,No Prazo,
Exportação,Aéreo,982739,EXW,BR,Brazil,AR,Buenos Aires,4089,AWB-644719,263,1,ECONOMY,"sexta-feira, 21 de abril de 2023","segunda-feira, 24 de abril de 2023",3,3,No Prazo,
Exportação,Marítimo,982499,CIF,BR,Brazil,CN,Shanghai,1147,BL-342239,2525,6,EXPRESS,"terça-feira, 21 de fevereiro de 2023","terça-feira, 07 de março de 2023",5,3,Atraso,
Exportação,Aéreo,981955,FOB,BR,Brazil,AR,Mendoza,1147,AWB-651752,5196,23,ECONOMY,"sábado, 08 de abril de 2023","quarta-feira, 12 de abril de 2023",1,3,No Prazo,
Exportação,Marítimo,982342,FOB,BR,Brazil,US,Atlanta,4089,BL-755700,9359,23,STANDARD,"segunda-feira, 08 de maio de 2023","sexta-feira, 02 de junho de 2023",1,2,No Prazo,
Exportação,Marítimo,982527,DDP,BR,Brazil,CN,Beijing,1148,BL-685253,5637,14,EXPRESS,"sexta-feira, 13 de outubro de 2023","sábado, 04 de novembro de 2023",2,2,No Prazo,
Exportação,Aéreo,982545,DDP,BR,Brazil,US,Houston,1148,AWB-769646,1180,4,STANDARD,"sexta-feira, 24 de fevereiro de 2023","terça-feira, 28 de fevereiro de 2023",1,1,No Prazo,
Exportação,Marítimo,982231,CIF,BR,Brazil,IT,Naples,4090,BL-836677,1808,8,STANDARD,"terça-feira, 12 de dezembro de 2023","domingo, 14 de janeiro de 2024",1,3,No Prazo,
Exportação,Aéreo,981933,EXW,BR,Brazil,CN,Shenzhen,1148,AWB-930956,159,1,STANDARD,"quinta-feira, 23 de fevereiro de 2023","sábado, 25 de fevereiro de 2023",1,2,No Prazo,E03
Exportação,Marítimo,982175,DDP,BR,Brazil,MX,Mexico City,1146,BL-629208,1192,3,STANDARD,"segunda-feira, 09 de outubro de 2023","domingo, 12 de novembro de 2023",10,6,Atraso,
Exportação,Aéreo,981926,DDP,BR,Brazil,US,Miami,4089,AWB-659835,677,2,EXPRESS,"domingo, 03 de dezembro de 2023","quinta-feira, 07 de dezembro de 2023",3,3,No Prazo,
Exportação,Aéreo,982721,CIF,BR,Brazil,NL,Utrecht,1148,AWB-469438,454,1,STANDARD,"terça-feira, 15 de agosto de 2023","quinta-feira, 24 de agosto de 2023",9,3,Atraso,
Exportação,Aéreo,982099,FOB,BR,Brazil,CL,Valparaíso,1147,AWB-985893,1513,9,STANDARD,"segunda-feira, 09 de outubro de 2023","sexta-feira, 13 de outubro de 2023",12,6,Atraso,
Exportação,Marítimo,982550,CIF,BR,Brazil,DE,Frankfurt,1147,BL-764001,1083,6,ECONOMY,"segunda-feira, 31 de julho de 2023","quarta-feira, 16 de agosto de 2023",1,3,No Prazo,
Exportação,Marítimo,982392,FOB,BR,Brazil,IT,Genoa,1148,BL-352415,2788,7,STANDARD,"quinta-feira, 15 de junho de 2023","domingo, 09 de julho de 2023",2,2,No Prazo,
Exportação,Marítimo,981989,CIF,BR,Brazil,NL,Utrecht,1146,BL-493282,877,5,ECONOMY,"sábado, 07 de outubro de 2023","domingo, 29 de outubro de 2023",2,4,No Prazo,
Exportação,Marítimo,982139,CIF,BR,Brazil,CN,Tianjin,1147,BL-574379,1451,6,EXPRESS,"quinta-feira, 11 de maio de 2023","quarta-feira, 07 de junho de 2023",2,4,No Prazo,
Exportação,Aéreo,981772,CIF,BR,Brazil,CN,Shenzhen,1146,AWB-861594,2759,13,STANDARD,"domingo, 23 de julho de 2023","sábado, 29 de julho de 2023",2,3,No Prazo,
Exportação,Aéreo,982383,EXW,BR,Brazil,AR,Buenos Aires,1148,AWB-117094,697,2,STANDARD,"sexta-feira, 26 de maio de 2023","sexta-feira, 02 de junho de 2023",2,4,No Prazo,
Exportação,Marítimo,982685,EXW,BR,Brazil,GB,Liverpool,1146,BL-416503,2744,12,STANDARD,"sábado, 11 de março de 2023","terça-feira, 11 de abril de 2023",1,2,No Prazo,
Exportação,Aéreo,982002,FOB,BR,Brazil,AR,Buenos Aires,1148,AWB-325258,192,1,EXPRESS,"sábado, 03 de junho de 2023","quarta-feira, 07 de junho de 2023",8,3,Atraso,E01
Exportação,Aéreo,982566,FOB,BR,Brazil,US,Miami,1146,AWB-961866,210,1,ECONOMY,"quinta-feira, 12 de janeiro de 2023","quarta-feira, 18 de janeiro de 2023",1,2,No Prazo,
Exportação,Aéreo,982300,CIF,BR,Brazil,CN,Guangzhou,1148,AWB-683347,2939,7,ECONOMY,"quarta-feira, 11 de outubro de 2023","quarta-feira, 18 de outubro de 2023",10,6,Atraso,E02
Exportação,Aéreo,981936,CIF,BR,Brazil,US,Chicago,1146,AWB-198867,450,2,STANDARD,"sexta-feira, 20 de outubro de 2023","quarta-feira, 25 de outubro de 2023",3,3,No Prazo,E05
Exportação,Marítimo,982143,CIF,BR,Brazil,MX,Mexico City,1146,BL-263690,277,1,STANDARD,"quinta-feira, 24 de agosto de 2023","sábado, 23 de setembro de 2023",3,5,No Prazo,E01
Exportação,Aéreo,982155,DDP,BR,Brazil,FR,Marseille,1146,AWB-710434,211,1,STANDARD,"terça-feira, 16 de maio de 2023","domingo, 21 de maio de 2023",2,4,No Prazo,E03
Exportação,Marítimo,982043,CIF,BR,Brazil,IT,Rome,1146,BL-950472,759,2,STANDARD,"domingo, 30 de abril de 2023","quarta-feira, 24 de maio de 2023",2,2,No Prazo,
Exportação,Marítimo,982366,CIF,BR,Brazil,DE,Frankfurt,1146,BL-519218,3233,14,STANDARD,"sexta-feira, 17 de fevereiro de 2023","sexta-feira, 03 de março de 2023",1,2,No Prazo,
Exportação,Marítimo,982534,DDP,BR,Brazil,US,Chicago,1148,BL-180951,800,3,STANDARD,"sábado, 22 de abril de 2023","quinta-feira, 25 de maio de 2023",8,5,Atraso,E02
Exportação,Marítimo,981961,FOB,BR,Brazil,CN,Guangzhou,1147,BL-611994,3538,22,STANDARD,"terça-feira, 05 de setembro de 2023","quinta-feira, 21 de setembro de 2023",7,5,Atraso,
Exportação,Marítimo,982394,EXW,BR,Brazil,DE,Berlin,1147,BL-773452,2689,8,STANDARD,"sábado, 18 de fevereiro de 2023","sábado, 18 de março de 2023",1,1,No Prazo,
Exportação,Aéreo,982534,FOB,BR,Brazil,US,Miami,1146,AWB-947607,106,1,STANDARD,"sexta-feira, 20 de janeiro de 2023","segunda-feira, 23 de janeiro de 2023",1,1,No Prazo,
Exportação,Marítimo,981867,EXW,BR,Brazil,CN,Tianjin,4089,BL-918017,140,1,STANDARD,"sábado, 15 de julho de 2023","segunda-feira, 31 de julho de 2023",2,3,No Prazo,
Exportação,Marítimo,982144,FOB,BR,Brazil,CN,Shanghai,1146,BL-956835,954,3,ECONOMY,"quarta-feira, 21 de junho de 2023","domingo, 09 de julho de 2023",3,3,No Prazo,
Exportação,Marítimo,982741,CIF,BR,Brazil,CN,Shenzhen,1148,BL-226395,1412,4,STANDARD,"quarta-feira, 02 de agosto de 2023","terça-feira, 29 de agosto de 2023",3,5,No Prazo,
Exportação,Marítimo,982659,CIF,BR,Brazil,US,Los Angeles,1148,BL-731559,961,2,EXPRESS,"sexta-feira, 01 de dezembro de 2023","sábado, 06 de janeiro de 2024",3,4,No Prazo,
Exportação,Aéreo,982587,FOB,BR,Brazil,FR,Paris,1147,AWB-762903,184,1,ECONOMY,"terça-feira, 21 de novembro de 2023","terça-feira, 28 de novembro de 2023",11,6,Atraso,
Exportação,Aéreo,982104,FOB,BR,Brazil,AR,Mendoza,1146,AWB-649855,302,1,STANDARD,"sábado, 28 de janeiro de 2023","quinta-feira, 02 de fevereiro de 2023",2,3,No Prazo,
Exportação,Marítimo,982345,FOB,BR,Brazil,US,New York,1148,BL-692354,1995,5,STANDARD,"terça-feira, 13 de junho de 2023","quinta-feira, 13 de julho de 2023",2,2,No Prazo,E02
Exportação,Aéreo,982308,DDP,BR,Brazil,IT,Rome,1146,AWB-831663,208,1,STANDARD,"sábado, 17 de junho de 2023","quarta-feira, 21 de junho de 2023",1,2,No Prazo,
Exportação,Marítimo,981846,EXW,BR,Brazil,CN,Beijing,4090,BL-806357,962,2,STANDARD,"segunda-feira, 20 de março de 2023","domingo, 16 de abril de 2023",2,4,No Prazo,
Exportação,Aéreo,982790,EXW,BR,Brazil,US,Atlanta,1148,AWB-567262,1134,3,STANDARD,"sexta-feira, 21 de julho de 2023","quinta-feira, 27 de julho de 2023",10,6,Atraso,
Exportação,Aéreo,982313,FOB,BR,Brazil,CN,Tianjin,1148,AWB-194458,654,1,STANDARD,"domingo, 22 de outubro de 2023","segunda-feira, 23 de outubro de 2023",3,5,No Prazo,
Exportação,Aéreo,982094,CIF,BR,Brazil,US,Los Angeles,4089,AWB-924566,578,1,EXPRESS,"quinta-feira, 10 de agosto de 2023","segunda-feira, 14 de agosto de 2023",3,4,No Prazo,
Exportação,Marítimo,981934,CIF,BR,Brazil,NL,Amsterdam,4089,BL-452497,3212,8,ECONOMY,"sexta-feira, 17 de março de 2023","segunda-feira, 10 de abril de 2023",1,1,No Prazo,
Exportação,Marítimo,982385,CIF,BR,Brazil,GB,London,1148,BL-881519,345,1,STANDARD,"sexta-feira, 01 de setembro de 2023","domingo, 01 de outubro de 2023",1,3,No Prazo,
Exportação,Aéreo,982209,FOB,BR,Brazil,US,New York,1148,AWB-375311,1202,3,STANDARD,"domingo, 08 de outubro de 2023","segunda-feira, 09 de outubro de 2023",2,4,No Prazo,
Exportação,Aéreo,982315,FOB,BR,Brazil,MX,Mexico City,1148,AWB-555596,644,3,ECONOMY,"segunda-feira, 24 de julho de 2023","quarta-feira, 26 de julho de 2023",2,3,No Prazo,
Exportação,Marítimo,982583,FOB,BR,Brazil,US,Atlanta,1147,BL-241422,738,2,ECONOMY,"quarta-feira, 08 de março de 2023","quarta-feira, 29 de março de 2023",5,4,Atraso,
Exportação,Aéreo,982006,EXW,BR,Brazil,AR,Mendoza,1147,AWB-611559,326,1,STANDARD,"sábado, 14 de outubro de 2023","quinta-feira, 19 de outubro de 2023",10,5,Atraso,
Exportação,Marítimo,982390,FOB,BR,Brazil,DE,Munich,1146,BL-305625,2150,13,STANDARD,"quinta-feira, 30 de novembro de 2023","domingo, 31 de dezembro de 2023",2,2,No Prazo,
Exportação,Aéreo,982559,FOB,BR,Brazil,MX,Monterrey,4090,AWB-649713,1031,2,ECONOMY,"domingo, 12 de novembro de 2023","sexta-feira, 17 de novembro de 2023",3,3,No Prazo,E04
Exportação,Marítimo,981880,FOB,BR,Brazil,CN,Beijing,1147,BL-379190,420,1,STANDARD,"sexta-feira, 05 de maio de 2023","terça-feira, 30 de maio de 2023",1,1,No Prazo,
Exportação,Aéreo,982509,CIF,BR,Brazil,US,Houston,4090,AWB-703998,1656,4,ECONOMY,"quinta-feira, 15 de junho de 2023","terça-feira, 20 de junho de 2023",2,3,No Prazo,E02
Exportação,Marítimo,982496,DDP,BR,Brazil,DE,Hamburg,1147,BL-533672,329,1,STANDARD,"segunda-feira, 27 de fevereiro de 2023","domingo, 26 de março de 2023",8,3,Atraso,E03
Exportação,Aéreo,982166,FOB,BR,Brazil,CN,Shenzhen,1148,AWB-299742,198,1,STANDARD,"sexta-feira, 07 de julho de 2023","segunda-feira, 10 de julho de 2023",1,2,No Prazo,
Exportação,Marítimo,982419,FOB,BR,Brazil,NL,Amsterdam,1147,BL-787247,4219,11,EXPRESS,"segunda-feira, 26 de junho de 2023","sábado, 08 de julho de 2023",1,3,No Prazo,
Exportação,Marítimo,981985,CIF,BR,Brazil,CN,Shanghai,1147,BL-466704,1940,5,STANDARD,"terça-feira, 06 de junho de 2023","sábado, 01 de julho de 2023",2,3,No Prazo,E05
Exportação,Marítimo,981962,CIF,BR,Brazil,KR,Busan,1146,BL-561859,5106,17,EXPRESS,"quinta-feira, 16 de novembro de 2023","quinta-feira, 07 de dezembro de 2023",11,5,Atraso,
Exportação,Marítimo,982018,FOB,BR,Brazil,JP,Tokyo,4090,BL-818651,5014,27,EXPRESS,"domingo, 30 de abril de 2023","segunda-feira, 22 de maio de 2023",1,1,No Prazo,
Exportação,Marítimo,982590,FOB,BR,Brazil,CN,Guangzhou,4089,BL-863873,384,1,STANDARD,"terça-feira, 21 de março de 2023","terça-feira, 11 de abril de 2023",1,3,No Prazo,
Exportação,Aéreo,982573,EXW,BR,Brazil,US,New York,4089,AWB-157187,161,1,STANDARD,"segunda-feira, 27 de fevereiro de 2023","sábado, 04 de março de 2023",2,3,No Prazo,E05
Exportação,Aéreo,982765,EXW,BR,Brazil,IT,Rome,1148,AWB-254850,532,1,STANDARD,"terça-feira, 14 de novembro de 2023","sexta-feira, 17 de novembro de 2023",6,3,Atraso,
Exportação,Marítimo,982169,FOB,BR,Brazil,ES,Valencia,1146,BL-827497,14473,45,STANDARD,"domingo, 08 de janeiro de 2023","sexta-feira, 03 de fevereiro de 2023",1,1,No Prazo,E02
Exportação,Aéreo,982279,FOB,BR,Brazil,CN,Shanghai,1148,AWB-594078,1726,5,STANDARD,"terça-feira, 06 de junho de 2023","sábado, 10 de junho de 2023",1,1,No Prazo,
Exportação,Aéreo,982034,DDP,BR,Brazil,US,New York,1146,AWB-875959,146,1,STANDARD,"segunda-feira, 19 de junho de 2023","segunda-feira, 26 de junho de 2023",2,4,No Prazo,
Exportação,Marítimo,982029,FOB,BR,Brazil,CN,Tianjin,1147,BL-672967,1639,7,STANDARD,"quarta-feira, 19 de abril de 2023","segunda-feira, 22 de maio de 2023",11,5,Atraso,E01
Exportação,Marítimo,982383,CIF,BR,Brazil,US,Chicago,1147,BL-606489,2628,16,EXPRESS,"sábado, 13 de maio de 2023","domingo, 04 de junho de 2023",10,4,Atraso,
Exportação,Marítimo,982534,DDP,BR,Brazil,CN,Tianjin,1148,BL-832697,3735,16,STANDARD,"terça-feira, 14 de março de 2023","segunda-feira, 10 de abril de 2023",3,5,No Prazo,E03
Exportação,Marítimo,982420,CIF,BR,Brazil,AR,Buenos Aires,1146,BL-795759,4115,13,STANDARD,"quarta-feira, 12 de julho de 2023","terça-feira, 15 de agosto de 2023",1,2,No Prazo,
Exportação,Aéreo,982086,DDP,BR,Brazil,DE,Berlin,4090,AWB-278593,135,1,STANDARD,"segunda-feira, 23 de janeiro de 2023","domingo, 29 de janeiro de 2023",1,3,No Prazo,
Exportação,Marítimo,982031,FOB,BR,Brazil,CN,Shanghai,1146,BL-927524,1019,3,STANDARD,"sexta-feira, 26 de maio de 2023","sábado, 08 de julho de 2023",2,4,No Prazo,
Exportação,Marítimo,982104,DDP,BR,Brazil,US,Atlanta,4090,BL-155663,809,4,STANDARD,"segunda-feira, 13 de novembro de 2023","segunda-feira, 11 de dezembro de 2023",1,1,No Prazo,
Exportação,Marítimo,982795,FOB,BR,Brazil,US,Houston,1148,BL-108739,6021,16,STANDARD,"sábado, 02 de dezembro de 2023","domingo, 10 de dezembro de 2023",1,1,No Prazo,
Exportação,Marítimo,982505,EXW,BR,Brazil,FR,Paris,1146,BL-384489,2123,6,STANDARD,"terça-feira, 18 de julho de 2023","terça-feira, 01 de agosto de 2023",1,3,No Prazo,
Exportação,Aéreo,981849,FOB,BR,Brazil,KR,Busan,4089,AWB-406703,2487,7,STANDARD,"sábado, 25 de fevereiro de 2023","terça-feira, 28 de fevereiro de 2023",2,2,No Prazo,
Exportação,Aéreo,982067,FOB,BR,Brazil,US,Atlanta,1147,AWB-499194,82,1,EXPRESS,"segunda-feira, 17 de julho de 2023","sexta-feira, 21 de julho de 2023",3,4,No Prazo,E02
Exportação,Aéreo,981933,CIF,BR,Brazil,US,Chicago,4089,AWB-430779,18,1,STANDARD,"sábado, 30 de dezembro de 2023","sábado, 06 de janeiro de 2024",1,1,No Prazo,
Exportação,Marítimo,982377,CIF,BR,Brazil,BE,Brussels,1146,BL-192296,203,1,STANDARD,"quinta-feira, 02 de novembro de 2023","segunda-feira, 04 de dezembro de 2023",3,3,No Prazo,
Exportação,Aéreo,982346,EXW,BR,Brazil,NL,Rotterdam,1148,AWB-580233,1811,11,STANDARD,"quarta-feira, 12 de abril de 2023","domingo, 16 de abril de 2023",10,4,Atraso,
Exportação,Marítimo,982088,FOB,BR,Brazil,AR,Buenos Aires,4090,BL-655132,909,2,STANDARD,"sábado, 21 de janeiro de 2023","sábado, 11 de fevereiro de 2023",1,1,No Prazo,
Exportação,Aéreo,982337,FOB,BR,Brazil,MX,Guadalajara,4089,AWB-512509,371,1,STANDARD,"terça-feira, 20 de junho de 2023","quarta-feira, 28 de junho de 2023",2,3,No Prazo,
Exportação,Aéreo,981855,DDP,BR,Brazil,US,Atlanta,1147,AWB-463625,1241,4,ECONOMY,"quarta-feira, 22 de março de 2023","sábado, 25 de março de 2023",1,2,No Prazo,
Exportação,Marítimo,982478,EXW,BR,Brazil,JP,Yokohama,1147,BL-417012,553,3,ECONOMY,"sábado, 01 de julho de 2023","quarta-feira, 09 de agosto de 2023",3,4,No Prazo,
Exportação,Marítimo,982121,FOB,BR,Brazil,AR,Córdoba,1146,BL-951331,36696,137,STANDARD,"quinta-feira, 14 de setembro de 2023","quarta-feira, 27 de setembro de 2023",2,2,No Prazo,
Exportação,Aéreo,982103,EXW,BR,Brazil,US,New York,1148,AWB-505977,127,1,STANDARD,"sexta-feira, 17 de novembro de 2023","segunda-feira, 20 de novembro de 2023",3,4,No Prazo,
Exportação,Marítimo,982812,FOB,BR,Brazil,US,New York,1146,BL-393804,109,1,STANDARD,"quinta-feira, 12 de outubro de 2023","sexta-feira, 03 de novembro de 2023",3,3,No Prazo,E02
Exportação,Aéreo,982191,CIF,BR,Brazil,NL,Rotterdam,4089,AWB-511929,620,1,STANDARD,"domingo, 19 de março de 2023","quarta-feira, 22 de março de 2023",3,5,No Prazo,
Exportação,Aéreo,982590,FOB,BR,Brazil,FR,Marseille,1148,AWB-500773,179,1,STANDARD,"terça-feira, 14 de fevereiro de 2023","quarta-feira, 22 de fevereiro de 2023",10,6,Atraso,E01
Exportação,Marítimo,982471,CIF,BR,Brazil,DE,Berlin,1148,BL-755910,29031,163,ECONOMY,"quinta-feira, 14 de dezembro de 2023","segunda-feira, 08 de janeiro de 2024",3,4,No Prazo,E03
Exportação,Marítimo,982091,FOB,BR,Brazil,AR,Córdoba,4090,BL-700727,319,1,EXPRESS,"quarta-feira, 02 de agosto de 2023","terça-feira, 29 de agosto de 2023",2,2,No Prazo,
Exportação,Marítimo,982839,EXW,BR,Brazil,DE,Bremen,4090,BL-427557,1257,7,EXPRESS,"segunda-feira, 07 de agosto de 2023","quarta-feira, 27 de setembro de 2023",1,1,No Prazo,E06
Exportação,Aéreo,982306,FOB,BR,Brazil,US,Chicago,4090,AWB-668573,1380,8,STANDARD,"domingo, 18 de junho de 2023","domingo, 25 de junho de 2023",8,4,Atraso,E05
Exportação,Marítimo,982516,DDP,BR,Brazil,AR,Córdoba,1146,BL-245308,10737,50,STANDARD,"domingo, 16 de abril de 2023","domingo, 30 de abril de 2023",3,3,No Prazo,
Exportação,Marítimo,982549,FOB,BR,Brazil,US,Chicago,1148,BL-938970,2578,6,EXPRESS,"quinta-feira, 05 de outubro de 2023","quarta-feira, 08 de novembro de 2023",1,3,No Prazo,
Exportação,Marítimo,982166,EXW,BR,Brazil,CN,Beijing,1146,BL-821978,3341,22,STANDARD,"domingo, 12 de março de 2023","segunda-feira, 10 de abril de 2023",3,5,No Prazo,
Exportação,Marítimo,982781,DDP,BR,Brazil,AR,Córdoba,1146,BL-907455,5275,22,STANDARD,"quarta-feira, 09 de agosto de 2023","quinta-feira, 07 de setembro de 2023",1,1,No Prazo,E02
Exportação,Marítimo,982807,CIF,BR,Brazil,DE,Bremen,1147,BL-692282,7059,36,STANDARD,"sábado, 02 de dezembro de 2023","quinta-feira, 28 de dezembro de 2023",2,3,No Prazo,E02
Exportação,Marítimo,981922,EXW,BR,Brazil,BE,Antwerp,1146,BL-684413,1413,3,STANDARD,"segunda-feira, 12 de junho de 2023","terça-feira, 18 de julho de 2023",1,1,No Prazo,
Exportação,Aéreo,982042,CIF,BR,Brazil,US,Chicago,1146,AWB-433025,68,1,STANDARD,"quinta-feira, 02 de março de 2023","segunda-feira, 06 de março de 2023",2,4,No Prazo,
Exportação,Marítimo,982638,FOB,BR,Brazil,CN,Beijing,1148,BL-434168,2366,6,STANDARD,"segunda-feira, 16 de janeiro de 2023","terça-feira, 14 de fevereiro de 2023",3,5,No Prazo,
Exportação,Marítimo,982166,CIF,BR,Brazil,FR,Le Havre,1146,BL-564523,1708,9,STANDARD,"domingo, 30 de julho de 2023","quinta-feira, 31 de agosto de 2023",1,3,No Prazo,
Exportação,Marítimo,982654,CIF,BR,Brazil,DE,Frankfurt,4090,BL-297062,26200,164,EXPRESS,"domingo, 19 de março de 2023","segunda-feira, 17 de abril de 2023",8,3,Atraso,E01
Exportação,Aéreo,982047,CIF,BR,Brazil,CN,Shanghai,4090,AWB-127470,462,2,STANDARD,"quinta-feira, 09 de março de 2023","quinta-feira, 16 de março de 2023",2,3,No Prazo,
Exportação,Aéreo,982439,CIF,BR,Brazil,IT,Naples,4090,AWB-742108,4521,23,EXPRESS,"terça-feira, 07 de novembro de 2023","domingo, 12 de novembro de 2023",1,1,No Prazo,
Exportação,Marítimo,982097,EXW,BR,Brazil,DE,Bremen,1147,BL-342129,1261,3,STANDARD,"quinta-feira, 02 de novembro de 2023","sexta-feira, 24 de novembro de 2023",1,2,No Prazo,
Exportação,Marítimo,981942,FOB,BR,Brazil,AR,Buenos Aires,4090,BL-821568,6488,21,STANDARD,"segunda-feira, 03 de julho de 2023","quarta-feira, 26 de julho de 2023",2,2,No Prazo,
Exportação,Marítimo,982376,DDP,BR,Brazil,US,Houston,4090,BL-987240,2779,12,EXPRESS,"sexta-feira, 10 de março de 2023","domingo, 09 de abril de 2023",2,4,No Prazo,
